id,url,visit_time,from_visit,transition,segment_id
16899,7338,13397487337363754,16898,-1577058303,0
16900,36,13397488601770694,0,805306368,0
16901,821,13397488602564484,0,805306368,0
16902,36,13397488990617090,0,805306368,0
16903,7342,13397488995288051,0,805306368,0
16904,7343,13397489087070555,0,805306368,0
16905,7344,13397489172068472,0,805306368,0
16906,7344,13397489464240711,0,805306368,0
16907,7345,13397489464436603,0,805306368,0
16908,7346,13397489536069607,0,805306368,0
16909,7347,13397489539735367,0,805306368,0
16910,7348,13397489581863377,0,805306368,0
16911,7349,13397489618861296,0,805306368,0
16912,7349,13397489650590616,0,805306368,0
16913,7350,13397489650788683,0,805306368,0
16914,7351,13397489665280328,0,805306368,0
16915,7352,13397489668538099,0,805306368,0
16916,7353,13397489696545851,0,805306368,0
16917,1,13397489710017355,0,268435458,9
16918,1009,13397489710017355,16917,-2147483646,0
16919,1010,13397489710017355,16918,-1610612734,0
16920,5768,13397489716870643,0,805306368,0
16921,5768,13397489716928336,0,805306368,0
16922,7354,13397489719281799,0,805306368,0
16923,2331,13397491044327973,0,805306376,0
16924,36,13397491047460222,0,805306368,0
16925,36,13397491415722055,0,805306368,0
16926,36,13397493133238709,0,805306368,0
16927,7355,13397493163034041,0,805306368,0
16928,36,13397493211012436,0,805306368,0
16929,36,13397493215126247,0,805306368,0
16930,36,13397493571984877,0,805306368,0
16931,7356,13397493582520807,0,805306368,0
16932,36,13397493639148857,0,805306368,0
16933,7357,13397493644822577,0,805306368,0
16934,2381,13397493675918465,0,805306368,0
16935,7358,13397493680434057,0,805306368,0
16936,2381,13397493682977689,0,822083584,0
16937,9,13397493695833801,16851,805306368,0
16938,33,13397496501574864,0,805306370,39
16939,1,13397496503722709,0,268435458,9
16940,1009,13397496503722709,16939,-2147483646,0
16941,1010,13397496503722709,16940,-1610612734,0
16942,5768,13397496506875890,0,805306368,0
16943,5768,13397496506928619,0,805306368,0
16944,7354,13397496508919180,0,805306368,0
16945,36,13397498563116023,0,805306368,0
16946,32,13397499805309915,0,268435458,5
16947,812,13397499805309915,16946,-1610612734,0
16948,1699,13397499807943622,0,805306368,0
16949,7359,13397499811238911,0,805306368,0
16950,7360,13397499892184429,0,805306368,0
16951,7361,13397499901093361,0,805306368,0
16952,7362,13397499906032849,0,805306368,0
16953,7363,13397499915727238,0,805306368,0
16954,7362,13397499922177271,0,805306368,0
16955,7364,13397499972222546,0,805306368,0
16956,7365,13397500032899693,0,805306368,0
16957,7364,13397500096137493,0,822083584,0
16958,7364,13397500096230044,0,805306368,0
16959,7365,13397500099941756,0,822083584,0
16960,7365,13397500100027636,0,805306368,0
16961,7366,13397500382171625,0,805306368,0
16962,7365,13397500586175116,0,805306368,0
16963,7366,13397501051642804,0,805306368,0
16964,7365,13397501233756096,0,805306368,0
16965,7366,13397501252022551,0,805306368,0
16966,36,13397501710433361,0,805306368,0
16967,1,13397501713724866,0,268435458,9
16968,1009,13397501713724866,16967,-2147483646,0
16969,1010,13397501713724866,16968,-1610612734,0
16970,5768,13397501717065268,0,805306368,0
16971,5768,13397501717109758,0,805306368,0
16972,7354,13397501719327561,0,805306368,0
16973,2331,13397501727083502,0,805306376,0
16974,36,13397501728811104,0,805306368,0
16975,7356,13397501773762633,0,805306376,0
16976,7367,13397501800597459,0,838860805,0
16977,7368,13397501802356971,16976,805306368,0
16978,7369,13397501804287514,16977,805306368,0
16979,7370,13397501810363085,0,268435456,0
16980,7371,13397501810363085,16979,-2147483648,0
16981,7368,13397501810363085,16980,-1610612736,0
16982,7372,13397501815857680,16981,805306375,0
16983,7373,13397501824490138,16982,805306368,0
16984,7374,13397501845877633,0,805306368,0
16985,7375,13397501846792657,0,805306368,0
16986,7376,13397501862246222,0,805306368,0
16987,7376,13397501862299714,0,805306368,0
16988,7377,13397501867197344,16987,805306368,0
16989,7376,13397501873907476,0,822083584,0
16990,7378,13397501882577198,0,805306368,0
16991,7378,13397501882627078,0,805306368,0
16992,7379,13397501885562973,16991,805306368,0
16993,7380,13397501900310446,16992,805306368,0
16994,7380,13397501907349286,0,805306368,0
16995,7380,13397501909459103,0,805306368,0
16996,7379,13397501910581883,0,822083584,0
16997,7379,13397501910855929,0,805306368,0
16998,7378,13397501911509071,0,822083584,0
16999,7381,13397501930204686,16998,805306368,0
17000,7382,13397501941394947,16999,805306368,0
17001,7381,13397501948237839,16998,822083584,0
17002,7383,13397501950576698,17001,805306368,0
17003,7381,13397501955924996,16998,822083584,0
17004,7381,13397501965432134,17003,805306368,0
17005,7384,13397501970385324,17004,805306368,0
17006,7379,13397501977797001,17005,805306368,0
17007,7384,13397501989636744,17004,822083584,0
17008,7381,13397501991335237,17004,822083584,0
17009,7384,13397501993439741,17008,822083584,0
17010,7385,13397502008747525,0,805306368,0
17011,7386,13397502019797228,0,838860805,0
17012,7387,13397502030351322,17011,805306375,0
17013,7388,13397502032106139,17012,805306368,0
17014,7389,13397502124126823,0,805306368,0
17015,7390,13397502124825532,0,805306368,0
17016,7391,13397502145800402,0,805306368,0
17017,7392,13397502146610675,0,805306368,0
17018,7393,13397502216161672,0,805306368,0
17019,7393,13397502216210759,0,805306368,0
17020,7379,13397502233320782,17019,805306368,0
17021,7393,13397502235728955,0,822083584,0
17022,7381,13397502239612994,17021,805306368,0
17023,7394,13397502245742465,17022,805306375,0
17024,7395,13397502258484876,0,805306368,0
17025,7396,13397502263034208,0,805306368,0
17026,7397,13397502315573778,0,805306368,0
17027,7398,13397502340915304,0,805306368,0
17028,7379,13397502349006842,17027,805306368,0
17029,7398,13397502354662133,0,822083584,0
17030,7398,13397502355022817,0,805306368,0
17031,7398,13397502355040079,0,805306368,0
17032,7399,13397502355610154,0,805306368,0
17033,7399,13397502355677642,0,805306368,0
17034,7379,13397502360668087,17033,805306368,0
17035,7399,13397502367245537,0,822083584,0
17036,7400,13397502369142706,0,805306368,0
17037,7400,13397502369184065,0,805306368,0
17038,7379,13397502374083283,17037,805306368,0
17039,7401,13397502377206142,17038,805306368,0
17040,7401,13397502387994632,0,805306368,0
17041,7402,13397502391453660,0,805306372,0
17042,7403,13397502392482001,17040,805306368,0
17043,36,13397502402804931,0,805306368,0
17044,7404,13397502414766596,0,805306368,0
17045,7315,13397503874267878,16858,805306368,0
17046,36,13397503874274239,17045,805306368,0
17047,7317,13397503875458269,0,805306376,0
17048,36,13397504151929447,17046,805306368,0
17049,32,13397504833288162,0,268435458,5
17050,812,13397504833288162,17049,-1610612734,0
17051,818,13397504836544296,0,805306368,0
17052,9,13397545360274447,0,805306376,0
17053,818,13397545360420110,0,805306376,0
17054,2381,13397545360474806,0,805306376,0
17055,5931,13397545363857849,0,805306376,0
17056,7394,13397545364052847,0,805306376,0
17057,36,13397545367329673,0,805306376,0
17058,7316,13397545375016532,0,805306376,0
17059,7318,13397545378518789,0,805306376,0
17060,7319,13397545378910136,0,805306376,0
17061,7320,13397545382865699,0,805306376,0
17062,7321,13397545383319801,0,805306376,0
17063,7313,13397545388529691,0,805306376,0
17064,7190,13397545392339019,0,805306376,0
17065,6983,13397545396967116,0,805306376,0
17066,6457,13397545400831417,0,805306376,0
17067,6068,13397545401866661,0,805306376,0
17068,6439,13397545404295770,0,805306376,0
17069,6977,13397545406241832,0,805306376,0
17070,5428,13397545410595382,0,805306376,0
17071,5363,13397545415434021,0,805306376,0
17072,36,13397545417329363,0,805306370,37
17073,7405,13397545431072339,0,805306368,0
17074,36,13397545440253831,0,805306368,0
17075,7406,13397545440260233,0,805306368,0
17076,7406,13397545455643597,0,805306368,0
17077,7407,13397545455682668,0,805306368,0
17078,7408,13397545479323719,0,805306368,0
17079,7408,13397545546702118,0,805306368,0
17080,7409,13397545546865322,0,805306368,0
17081,7409,13397545583573196,0,805306368,0
17082,7410,13397545583735980,0,805306368,0
17083,7410,13397545870814801,0,805306368,0
17084,7411,13397545871103555,0,805306368,0
17085,7412,13397545887093611,0,805306368,0
17086,7413,13397545904882767,0,805306368,0
17087,7414,13397545919874126,0,805306368,0
17088,7413,13397545921242185,0,805306368,0
17089,7414,13397545930478873,0,805306368,0
17090,7413,13397545933693116,0,805306368,0
17091,36,13397546047877756,0,805306368,0
17092,7415,13397546054701491,0,805306368,0
17093,7416,13397546065808651,0,805306368,0
17094,36,13397546787001101,0,805306368,0
17095,7417,13397546841203097,0,805306368,0
17096,36,13397547004028536,0,805306368,0
17097,36,13397547178293851,0,805306368,0
17098,7418,13397556232032109,0,838860805,0
17099,31,13397556236986272,0,805306370,7
17100,7419,13397556241202972,17099,805306375,7
17101,7420,13397556243661950,0,805306368,0
17102,7421,13397556248378790,0,805306368,0
17103,7422,13397556250450969,0,805306368,0
17104,7423,13397556256660064,0,805306372,0
17105,7424,13397556267986444,0,805306372,0
17106,7425,13397556294825136,0,805306368,0
17107,7426,13397556295523488,0,268435460,0
17108,7427,13397556295523488,17107,-2147483644,0
17109,7428,13397556295523488,17108,-1610612732,0
17110,7429,13397556295947592,0,805306368,0
17111,7430,13397556296454499,0,805306368,0
17112,7431,13397556304892022,0,268435456,0
17113,7432,13397556309552032,17112,1610612736,0
17114,7433,13397556310609075,17110,268435456,0
17115,7434,13397556313203181,17114,1073741824,0
17116,7435,13397556313203181,17115,-2147483648,0
17117,7436,13397556313203181,17116,-1610612736,0
17118,7405,13397561286137056,0,805306376,0
17119,7436,13397561286269299,0,805306376,0
17120,36,13397561288587339,0,805306376,0
17121,7415,13397561289484824,0,805306376,0
17122,7416,13397561294826807,0,805306376,0
17123,7417,13397561300648583,0,805306376,0
17124,7316,13397561305204787,0,805306376,0
17125,7318,13397561307005190,0,805306376,0
17126,7319,13397561310930305,0,805306376,0
17127,7320,13397561317275884,0,805306376,0
17128,7321,13397561317953386,0,805306376,0
17129,7190,13397561324513686,0,805306376,0
17130,6983,13397561328716759,0,805306376,0
17131,6457,13397561329028802,0,805306376,0
17132,6068,13397561334000463,0,805306376,0
17133,6439,13397561339528238,0,805306376,0
17134,6977,13397561340066085,0,805306376,0
17135,6788,13397561340923443,0,805306376,0
17136,5428,13397561349145371,0,805306376,0
17137,5363,13397561353327906,0,805306376,0
17138,2381,13397562765777825,0,805306376,0
17139,7437,13397562770429046,0,805306368,0
17140,7438,13397562772397773,0,805306368,0
17141,134,13397562777937604,0,805306368,0
17142,57,13397562782513381,17141,805306368,0
17143,1267,13397562804004207,17141,805306368,0
17144,468,13397562810663868,17141,805306368,0
17145,5536,13397562816865850,17141,805306368,0
17146,194,13397562848690163,17141,805306368,0
17147,36,13397562955123707,0,805306368,0
17148,36,13397562955131410,0,805306368,0
17149,57,13397562964693788,17141,805306368,0
17150,194,13397562985537583,17141,822083584,0
17151,133,13397562987191435,17141,805306368,0
17152,36,13397563248919344,0,805306368,0
17153,7439,13397563267150224,0,805306368,0
17154,194,13397563270183092,17141,805306368,0
17155,5536,13397563270434359,17141,805306368,0
17156,57,13397563271514814,17141,805306368,0
17157,133,13397563288477412,17141,805306368,0
17158,9,13397563289674517,0,805306376,0
17159,9,13397563291202187,17158,805306368,0
17160,86,13397563292251763,17159,805306368,0
17161,7440,13397563293849046,17160,805306368,0
17162,86,13397563299320942,0,822083584,0
17163,468,13397563311142070,17141,805306368,0
17164,2381,13397563311410390,17141,805306368,0
17165,57,13397564054033611,17141,805306368,0
17166,133,13397564062452067,17141,805306368,0
17167,375,13397564104297950,17141,805306368,0
17168,7441,13397564108759268,17141,805306368,0
17169,7442,13397564110765797,17141,805306368,0
17170,7441,13397564115987853,17141,822083584,0
17171,7443,13397564129409203,17141,805306368,0
17172,7444,13397564199916232,0,838860805,0
17173,27,13397564203332524,0,805306370,10
17174,7445,13397564210424675,17173,805306375,10
17175,7446,13397564214905354,0,805306368,0
17176,7447,13397564217455455,0,805306368,0
17177,7448,13397564223920760,17175,805306368,0
17178,7439,13397564237182901,17153,805306368,0
17179,36,13397564237188855,17178,805306368,0
17180,6788,13397575706519785,0,805306376,0
17181,36,13397575706633211,0,805306376,0
17182,36,13397575706869046,0,805306376,0
17183,7415,13397575709683146,0,805306376,0
17184,7316,13397575710161455,0,805306376,0
17185,7449,13397575715779834,0,805306368,0
17186,7319,13397575715938213,0,805306376,0
17187,7450,13397575718593764,0,805306368,0
17188,7451,13397575719728215,0,805306368,0
17189,7452,13397575720851087,0,805306368,0
17190,7320,13397575722415052,0,805306376,0
17191,7321,13397575740116688,0,805306376,0
17192,7190,13397575742362989,0,805306376,0
17193,7453,13397575746254022,0,805306368,0
17194,6983,13397575748957601,0,805306376,0
17195,7454,13397575749941976,0,805306368,0
17196,6457,13397575760882288,0,805306376,0
17197,6068,13397575772236583,0,805306376,0
17198,6439,13397575779304184,0,805306376,0
17199,6977,13397575783090390,0,805306376,0
17200,5428,13397575784585742,0,805306376,0
17201,5363,13397575790287249,0,805306376,0
17202,85,13397575790476136,0,805306376,0
17203,818,13397575795747174,0,805306376,0
17204,7443,13397575797001510,0,268435464,0
17205,7455,13397575797001510,17204,-1610612728,0
17206,86,13397575803349068,0,805306376,0
17207,7456,13397575976639088,17189,805306368,0
17208,7456,13397576225694089,17193,805306368,0
17209,7457,13397576226917452,17208,805306368,0
17210,7458,13397576280561191,17209,805306368,0
17211,7459,13397576305804256,17210,805306368,0
17212,7460,13397576353620478,17211,805306368,0
17213,36,13397576428889949,0,805306368,0
17214,36,13397576428896204,0,805306368,0
17215,7461,13397576430822778,0,805306368,0
17216,7462,13397576434336688,0,805306368,0
17217,7463,13397576438957630,0,805306368,0
17218,36,13397576602983138,0,805306368,0
17219,7464,13397576608497243,0,805306368,0
17220,36,13397576643308005,0,805306368,0
17221,6018,13397576650646626,0,805306368,0
17222,7465,13397576763716396,0,805306368,0
17223,133,13397576945902410,0,805306368,0
17224,25,13397576948606624,0,805306370,1
17225,4486,13397576950724999,17224,805306368,1
17226,7466,13397576954665597,17224,805306368,1
17227,7467,13397580292055351,17224,805306368,1
17228,7467,13397580292061116,17224,805306368,1
17229,36,13397580334613465,0,805306368,0
17230,375,13397580432403112,0,805306368,0
17231,468,13397580445396670,0,805306368,0
17232,133,13397580446569482,0,805306368,0
17233,7468,13397580702157554,0,805306368,0
17234,7468,13397580718415536,0,805306368,0
17235,7468,13397580718421895,0,805306368,0
17236,7469,13397580718596595,0,805306368,0
17237,7469,13397580720279963,0,805306368,0
17238,7468,13397580720471042,0,805306368,0
17239,7468,13397580784870031,0,805306368,0
17240,7469,13397580785075894,0,805306368,0
17241,7470,13397580869093577,0,805306368,0
17242,7471,13397580915303018,0,805306368,0
17243,7472,13397580960551938,0,805306368,0
17244,7472,13397581022196680,0,805306368,0
17245,7473,13397581022511034,0,805306368,0
17246,9,13397581026689986,17206,805306368,0
17247,6642,13397581044136209,17246,805306368,0
17248,9,13397581046093293,0,822083584,0
17249,6641,13397581048243877,17248,805306368,0
17250,9,13397581055448743,0,822083584,0
17251,7474,13397581082660707,0,805306368,0
17252,7475,13397581149446305,0,805306368,0
17253,7476,13397581214589351,0,805306368,0
17254,818,13397583472523218,0,805306376,0
17255,512,13397583476653667,0,805306368,0
17256,7477,13397583482145425,0,805306368,0
17257,1699,13397583485666676,0,805306368,0
17258,7478,13397583492360054,0,805306368,0
17259,36,13397583582221803,0,805306368,0
17260,2588,13397584364814840,0,805306368,0
17261,3892,13397584368425212,0,805306368,0
17262,36,13397584412803788,0,805306368,0
17263,36,13397584835641537,0,805306368,0
17264,36,13397586150669859,0,805306368,0
17265,36,13397586185527406,0,805306368,0
17266,7479,13397586699644107,0,805306368,0
17267,7479,13397586804522169,0,805306368,0
17268,36,13397586804611576,0,805306368,0
17269,57,13397589038338651,0,805306368,0
17270,7467,13397589059999954,0,805306376,0
17271,7480,13397589062213636,0,805306368,0
17272,7481,13397589064545301,0,805306368,0
17273,133,13397589161097093,0,805306368,0
17274,7415,13397589476631641,0,805306376,0
17275,25,13397590104938222,17272,805306368,0
17276,7316,13397590359372769,17184,805306368,0
17277,7462,13397590359381331,17276,805306368,0
17278,7320,13397590364511606,0,805306376,0
17279,7320,13397633825548877,0,805306376,0
17280,7479,13397633826608652,0,805306376,0
17281,36,13397633826713052,0,805306376,0
17282,7461,13397633827275933,0,805306376,0
17283,7449,13397633829934062,0,805306376,0
17284,7415,13397633832875327,0,805306376,0
17285,818,13397633836932614,0,805306368,0
17286,7319,13397633838415602,0,805306376,0
17287,7321,13397633838880835,0,805306376,0
17288,7190,13397633843028531,0,805306376,0
17289,6983,13397633843466608,0,805306376,0
17290,6457,13397633849305721,0,805306376,0
17291,6068,13397633853046464,0,805306376,0
17292,6439,13397633853924155,0,805306376,0
17293,6977,13397633859334435,0,805306376,0
17294,5428,13397633863663102,0,805306376,0
17295,5363,13397633865007600,0,805306376,0
17296,85,13397633868790966,0,805306376,0
17297,36,13397635677032142,0,805306368,0
17298,36,13397635677037810,0,805306368,0
17299,7482,13397635683548869,0,805306368,0
17300,7483,13397635688486096,0,805306368,0
17301,7484,13397635691455451,0,805306368,0
17302,7485,13397635694216657,0,805306368,0
17303,7486,13397635845976999,17300,805306368,0
17304,7487,13397635849975953,17303,805306368,0
17305,7488,13397635911747365,17304,805306368,0
17306,7482,13397669724929914,0,805306376,0
17307,36,13397669725045345,0,805306376,0
17308,7488,13397669725086165,0,805306376,0
17309,133,13397669728737396,0,805306376,0
17310,5931,13397669732040162,0,805306376,0
17311,25,13397669732230400,0,805306376,0
17312,9,13397669737638813,0,805306376,0
17313,7484,13397669741704281,0,805306376,0
17314,9,13397669743451042,17312,805306368,0
17315,7485,13397669744211334,0,805306376,0
17316,86,13397669745251131,17314,805306368,0
17317,7489,13397669746336873,17316,805306368,0
17318,7461,13397669749282416,0,805306376,0
17319,7489,13397669750293680,17317,805306368,0
17320,7449,13397669751152305,0,805306376,0
17321,7489,13397669751473980,17319,805306368,0
17322,7415,13397669755658215,0,805306376,0
17323,86,13397669757855928,0,822083584,0
17324,7319,13397669760000984,0,805306376,0
17325,7320,13397669763792314,0,805306376,0
17326,7490,13397669764875173,17323,805306368,0
17327,7321,13397669765060406,0,805306376,0
17328,7190,13397669769329523,0,805306376,0
17329,86,13397669771237093,0,822083584,0
17330,6983,13397669772323974,0,805306376,0
17331,6457,13397669773969034,0,805306376,0
17332,6068,13397669778809326,0,805306376,0
17333,6439,13397669779183179,0,805306376,0
17334,818,13397669786410307,0,805306376,0
17335,7491,13397669795400620,0,805306368,0
17336,7492,13397669796716246,0,805306368,0
17337,7493,13397669812780351,0,805306368,0
17338,7494,13397669986918092,0,268435456,0
17339,7495,13397669986918092,17338,-1610612736,0
17340,7484,13397670002768651,0,805306376,0
17341,7496,13397670043905368,17340,805306368,0
17342,7497,13397670104864883,17341,805306368,0
17343,7498,13397670172046553,17342,805306368,0
17344,7485,13397670281726481,0,805306376,0
17345,36,13397673650785689,0,805306368,0
17346,36,13397673650792576,0,805306368,0
17347,133,13397673654831726,0,805306368,0
17348,7499,13397673666391915,0,805306368,0
17349,6636,13397673666964741,0,805306368,0
17350,7500,13397673729871886,0,805306368,0
17351,468,13397673733597744,0,805306368,0
17352,7501,13397673736742829,0,805306368,0
17353,468,13397673741392393,0,822083584,0
17354,375,13397673753143982,0,805306368,0
17355,133,13397673758380360,0,805306368,0
17356,36,13397674221845785,0,805306368,0
17357,7502,13397674389109293,0,805306368,0
17358,4486,13397674441356271,17311,805306368,0
17359,7503,13397674445260030,17311,805306368,0
17360,7504,13397674445631532,0,805306368,0
17361,7504,13397674536512106,17325,805306368,0
17362,36,13397675010835815,0,805306368,0
17363,7505,13397675019114623,0,805306368,0
17364,36,13397675085798876,0,805306368,0
17365,7506,13397675091571285,0,805306368,0
17366,7507,13397675104081915,0,805306368,0
17367,36,13397675130682475,0,805306368,0
17368,7508,13397675148506547,0,805306368,0
17369,36,13397675164737362,0,805306368,0
17370,36,13397675247877611,0,805306368,0
17371,36,13397675265878667,0,805306368,0
17372,2588,13397676799153539,0,805306368,0
17373,3892,13397676803195362,0,805306368,0
17374,7509,13397676805281958,0,805306368,0
17375,2588,13397677402120926,0,805306368,0
17376,3892,13397677404201074,0,805306368,0
17377,7510,13397677406507064,0,805306368,0
17378,7511,13397678052360478,17311,805306368,0
17379,7511,13397678052371359,17311,805306368,0
17380,7512,13397678204726693,17311,805306368,0
17381,7513,13397678205196333,17311,805306368,0
17382,7514,13397678205714444,17311,805306368,0
17383,7515,13397678207466024,17311,805306368,0
17384,7514,13397678208985768,17311,805306368,0
17385,7516,13397678209575245,17311,805306368,0
17386,7513,13397678210062770,17311,805306368,0
17387,7512,13397678210462001,17311,805306368,0
17388,7517,13397678211345007,17311,805306368,0
17389,6788,13397678215220286,0,805306376,0
17390,7518,13397678298699570,0,805306368,0
17391,7519,13397679442766525,0,838860805,0
17392,7520,13397679444959975,17391,805306368,0
17393,7519,13397679472503034,0,855638021,0
17394,7521,13397679476937016,17393,805306375,0
17395,7522,13397679479559489,17394,805306368,0
17396,7521,13397679481061765,0,822083591,0
17397,7520,13397679482045006,17396,805306368,0
17398,7523,13397679485282213,0,805306368,0
17399,7520,13397679506613430,0,822083584,0
17400,7521,13397679507277342,0,822083591,0
17401,7522,13397679510911418,17400,805306368,0
17402,7521,13397679522832776,0,822083591,0
17403,7524,13397679525015983,17402,805306375,0
17404,190,13397679556287379,0,805306368,0
17405,7525,13397679566766580,0,805306368,0
17406,36,13397679566848496,0,805306368,0
17407,7506,13397679965788842,17365,805306368,0
17408,7526,13397679965795246,17407,805306368,0
17409,7527,13397680228542427,17408,805306368,0
17410,7528,13397680236489575,17409,805306368,0
17411,7527,13397680602910122,0,822083584,0
17412,7529,13397680614383083,0,838860805,0
17413,7530,13397680617647060,0,805306368,0
17414,7531,13397680624790112,0,805306368,0
17415,7532,13397680630457500,0,805306368,0
17416,7533,13397680662117914,17415,805306368,0
17417,7532,13397680713612145,0,822083584,0
17418,36,13397680715644827,0,805306368,0
17419,7534,13397680776917269,0,805306368,0
17420,7535,13397680781694034,0,268435456,0
17421,7536,13397680781694034,17420,-1610612736,0
17422,36,13397707079159425,0,805306376,0
17423,7536,13397707079244446,0,805306376,0
17424,7525,13397707079727829,0,805306376,0
17425,7527,13397707091043090,0,805306376,0
17426,7534,13397707091234787,0,805306376,0
17427,7507,13397707097239542,0,805306376,0
17428,7508,13397707103410573,0,805306376,0
17429,7485,13397707110434696,0,805306376,0
17430,7461,13397707111758966,0,805306376,0
17431,7449,13397707136988030,0,805306376,0
17432,7415,13397707149989756,0,805306376,0
17433,7319,13397707156930492,0,805306376,0
17434,7321,13397707160162979,0,805306376,0
17435,7190,13397707167642900,0,805306376,0
17436,6983,13397707173251282,0,805306376,0
17437,6457,13397707195379436,0,805306376,0
17438,6068,13397707196521160,0,805306376,0
17439,6439,13397707221835674,0,805306376,0
17440,6977,13397707226171023,0,805306376,0
17441,5428,13397707242901749,0,805306376,0
17442,133,13397712135866360,0,805306376,0
17443,36,13397712142241986,0,805306368,0
17444,36,13397712142248963,0,805306368,0
17445,7537,13397712154911820,0,805306368,0
17446,7538,13397712155246804,0,805306368,0
17447,7537,13397712234759462,0,805306368,0
17448,7537,13397717575506126,0,805306368,0
17449,7539,13397717575868742,0,805306368,0
17450,7539,13397717657109273,0,805306368,0
17451,7540,13397717657327088,0,805306368,0
17452,7541,13397717713274565,0,805306368,0
17453,7524,13397719564866459,0,805306376,0
17454,6788,13397719566301936,0,805306376,0
17455,2381,13397719583963753,0,805306368,0
17456,194,13397719600579113,0,805306368,0
17457,133,13397719615947442,0,805306368,0
17458,28,13397719791949685,0,805306370,4
17459,133,13397719794979365,0,805306368,0
17460,28,13397719797567650,0,805306368,0
17461,28,13397719797582878,0,805306368,0
17462,194,13397719857104510,0,805306368,0
17463,7542,13397719858609324,0,805306368,0
17464,7542,13397719861280119,0,805306368,0
17465,7542,13397719861830308,0,805306368,0
17466,86,13397719865480561,0,805306376,0
17467,7543,13397720071639392,0,838860805,0
17468,7544,13397720086194762,17467,805306375,0
17469,7545,13397720089520626,17468,805306368,0
17470,32,13397721951397913,0,268435458,5
17471,812,13397721951397913,17470,-1610612734,0
17472,818,13397721955474889,0,805306368,0
17473,7546,13397721957517567,0,805306368,0
17474,821,13397721959514245,0,805306368,0
17475,7547,13397721964996576,0,805306368,0
17476,7548,13397723111874467,0,805306368,0
17477,7542,13397723171658094,0,805306368,0
17478,7542,13397723764377914,0,805306368,0
17479,7542,13397723766284979,0,268435464,0
17480,7549,13397723766284979,17479,-1610612728,0
17481,133,13397724344437279,0,805306368,0
17482,821,13397724488552954,0,805306368,0
17483,7546,13397724489997198,0,822083584,0
17484,7546,13397724490461295,0,805306368,0
17485,818,13397724495713161,0,822083584,0
17486,812,13397724496948288,0,822083586,0
17487,32,13397724501324199,0,268435458,5
17488,812,13397724501324199,17487,-1610612734,0
17489,512,13397724504429090,0,805306368,0
17490,512,13397724505992974,0,805306368,0
17491,818,13397724522273595,0,805306368,0
17492,7550,13397724527844095,0,805306368,0
17493,57,13397725751017214,0,805306368,0
17494,133,13397725840580069,0,805306368,0
17495,25,13397726989114160,0,805306370,1
17496,4486,13397729997349624,17495,805306368,1
17497,36,13397730000184105,0,805306368,0
17498,7551,13397730002885761,17495,805306368,1
17499,7552,13397730012009184,0,268435456,0
17500,7553,13397730012009184,17499,-1610612736,0
17501,7554,13397730471004836,17495,805306368,1
17502,7555,13397730472159423,17495,805306368,1
17503,7556,13397730472328210,17495,805306368,1
17504,7557,13397730472888282,17495,805306368,1
17505,7558,13397730473055940,17495,805306368,1
17506,7559,13397730473892034,17495,805306368,1
17507,7560,13397730475124349,17495,805306368,1
17508,7561,13397730475870239,17495,805306368,1
17509,7562,13397730477025619,17495,805306368,1
17510,7563,13397730477850031,17495,805306368,1
17511,7564,13397730478270698,17495,805306368,1
17512,7565,13397730478704555,17495,805306368,1
17513,7566,13397730479377514,17495,805306368,1
17514,7561,13397730479936031,17495,805306368,1
17515,7560,13397730480387593,17495,805306368,1
17516,7559,13397730480878389,17495,805306368,1
17517,7567,13397730481271864,17495,805306368,1
17518,7568,13397730481889448,17495,805306368,1
17519,7569,13397730482530738,17495,805306368,1
17520,7570,13397730483286131,17495,805306368,1
17521,7571,13397730483981071,17495,805306368,1
17522,7572,13397730484721670,17495,805306368,1
17523,7573,13397730485448518,17495,805306368,1
17524,7574,13397730486112473,17495,805306368,1
17525,7575,13397730486816915,17495,805306368,1
17526,7576,13397730487415936,17495,805306368,1
17527,7577,13397730488000164,17495,805306368,1
17528,7578,13397730488577964,17495,805306368,1
17529,7579,13397730489117507,17495,805306368,1
17530,7580,13397730489595350,17495,805306368,1
17531,7558,13397730490051759,17495,805306368,1
17532,7557,13397730490645221,17495,805306368,1
17533,7581,13397730491240528,17495,805306368,1
17534,7582,13397730492036054,17495,805306368,1
17535,7583,13397730493168744,17495,805306368,1
17536,7584,13397730493779442,17495,805306368,1
17537,7585,13397730493986848,17495,805306368,1
17538,7586,13397730494577901,17495,805306368,1
17539,7585,13397730495035356,17495,805306368,1
17540,7584,13397730499821848,17495,805306368,1
17541,7585,13397730500674594,17495,805306368,1
17542,7584,13397730524577506,17495,805306368,1
17543,7585,13397730525140619,17495,805306368,1
17544,7584,13397730544876985,17495,805306368,1
17545,7585,13397730545656484,17495,805306368,1
17546,7584,13397730552378328,17495,805306368,1
17547,7585,13397730552578338,17495,805306368,1
17548,7584,13397730555628918,17495,805306368,1
17549,7585,13397730556422505,17495,805306368,1
17550,7587,13397730562648035,17495,805306368,1
17551,7585,13397730566701038,17495,805306368,1
17552,7586,13397730567168750,17495,805306368,1
17553,7585,13397730567735272,17495,805306368,1
17554,7587,13397730579588353,17495,805306368,1
17555,7588,13397730588851288,17495,805306368,1
17556,7587,13397730597346279,17495,805306368,1
17557,7588,13397730597534714,17495,805306368,1
17558,7589,13397730626643291,17495,805306368,1
